Id,gripForce
280,26.10706114936194
281,34.7350602819102
282,41.41089329167492
283,32.30133413160523
284,29.77531210222184
285,59.16279863708537
286,47.182712673909
287,55.383155278246214
288,53.03568465419829
289,54.641591112215785
290,49.86010622214897
291,34.14865609962824
292,48.01422747018817
293,34.053598667548584
294,52.84853263743763
295,47.517027801418564
296,52.39322625820261
297,28.8216791643685
298,49.562072275645114
299,52.58168651503405
300,33.54400208856592
301,53.25084385689197
302,52.79401145308211
303,53.85568769110958
304,52.200171265248166
305,54.23034445715777
306,30.086896352163638
307,36.48581298969834
308,50.313486008727224
309,49.503023989556816
310,49.955898497006366
311,53.71756210138839
312,50.94725917291957
313,30.56931973384486
314,32.58982654266959
315,54.27511911129305
316,55.64245818913971
317,54.76434207712982
318,32.90098682188965
319,32.43156134156859
320,60.31183829483153
321,30.928523583369934
322,36.36172631229293
323,29.0434777927464
324,28.282115405136064
325,26.253365008799378
326,31.69912344759677
327,48.41495043825542
328,52.552031436461306
329,49.64960667112386
330,49.16764160683392
331,32.57249028686192
332,60.37547246866348
333,30.73425263330454
334,46.71712518287047
335,52.42550935200696
336,56.49803776762228
337,50.100965719952136
338,51.11327335031596
339,28.538347198228816
340,51.41364363131043
341,36.09467198697966
342,61.29288616226483
343,56.70952654902771
344,34.17366979111718
345,48.174209332926424
346,57.853355046564815
347,58.56167183177182
348,55.97913254300812
349,54.292059545233485
350,56.093485848949285
351,35.467711622947334
352,49.86044953949125
353,50.50134775670139
354,31.713580831437202
355,27.581266996462812
356,50.18386636874531
357,58.44021461419809
358,28.290531231442284
359,53.49845331366928
360,38.05359715814044
361,46.514325686929986
362,52.769553653280916
363,51.3888989289275
364,57.12083556667107
365,53.423669106091474
366,30.432945272311297
367,51.49992045021557
368,40.9412425979525
369,53.011202766054296
370,26.63320823985685
371,49.09401225483034
372,32.31071236654839
373,54.72243467769812
374,34.758024645689666
375,51.882200542645975
376,56.65405295068515
377,27.878155930064555
378,51.94751681341532
379,51.65966067238456
380,47.61995531469968
381,54.24311895743018
382,56.598103873975646
383,29.001769910073307
384,32.21803431414105
385,45.54591061180965
386,50.31393427152374
387,51.93644776442622
388,57.82295787168569
389,53.54882177217694
390,52.59309875730961
391,32.183820312065414
392,55.26772802815547
393,53.09187660700144
394,50.23805926583569
395,30.799784242598808
396,53.33992748513577
397,42.70722448239996
398,32.432552876708215
399,51.07696044101513
400,60.86869081167212
401,55.28259602615809
402,25.811116050298775
403,53.044169250135546
404,52.24443101282823
405,51.27263859519555
406,26.138636596635415
407,59.87590665856125
408,29.05894533894882
409,46.35684994905003
410,50.33890549047028
411,49.217894844051486
412,36.398229619438816
413,56.410961539973755
414,51.9963072143138
415,45.54097274114608
416,52.557597567107884
417,54.925661782459365
418,47.399450800457274
419,55.306756924327026
420,48.31166835475685
421,53.84875423747032
422,35.19235626427977
423,55.80722808645579
424,50.7050858158897
425,49.178070012977585
426,37.09449839217608
427,53.7432751107417
428,57.0425148128158
429,57.3361876777414
430,27.53886015155298
431,34.24049166160894
432,35.162013580582084
433,35.79123232169294
434,29.488569522635323
435,45.44018267774197
436,28.545513595971233
437,58.69901323889917
438,30.7010348100666
439,31.289241283919345
440,44.1166265233984
441,48.20895592339296
442,54.865850502220226
443,61.785215472177065
444,42.71966980107992
445,31.73021729790806
446,46.204207118736115
447,47.906793528454784
448,25.892308001956053
449,53.44170346448441
450,36.148016884817224
451,49.481637920730115
452,55.90458720112778
453,48.39571583855988
454,32.18633886634003
455,30.530746237255794
456,45.86009160838655
457,37.6484559902625
458,54.16893608165387
459,55.410042125564665
460,54.511194313675844
461,55.43354673646221
462,56.15443272238548
463,55.95600602560043
464,56.64479020924849
465,27.324415191163222
466,35.940139787393264
467,32.25785096547304
468,57.60446622538301
469,55.41753226878948
470,44.495616694141255
471,52.13734343832648
472,52.396230356136485
473,37.163563956337796
474,52.51828029671622
475,55.81646613353734
476,57.23486803356935
477,53.49838031767944
478,43.29504189929572
479,51.86891379904861
480,30.71868219605754
481,29.28429031778768
482,54.279938574876816
483,28.920854777490174
484,32.126254740060574
485,46.116795931350254
486,36.41595356801466
487,55.07804845667368
488,31.213270060454928
489,59.34876140004565
490,50.1089600848272
491,54.46032533540049
492,50.579100903085106
493,47.865328400241104
494,52.29648555175817
495,33.3186766017684
496,46.329176341202604
497,25.87681475291725
498,55.565750895515905
499,51.58636550968514
500,54.72499313823088
501,53.28135352968337
502,48.568456943507535
503,32.75321357375553
504,41.74785615389743
505,55.09005435117485
506,50.113421920506134
507,35.728724799087075
508,51.19922509683463
509,32.892027383151884
510,30.65800685086875
511,55.68224366305747
512,55.90669325668774
513,51.85682614005057
514,51.87907190125733
515,50.105473590264836
516,28.918553081417393
517,48.0329802364761
518,54.29129322689981
519,36.51003354124776
520,51.01097269266399
521,56.17410798028213
522,33.922343591429645
523,53.4038433659896
524,50.852560892130995
525,27.977124082797378
526,49.8542557882606
527,59.1244044356858
528,52.048126911005006
529,54.538755572945355
530,52.37015010576067
531,49.414139811591156
532,43.374351835819645
533,47.41459331469026
534,31.293607033586348
535,31.416625093846612
536,44.422365982529506
537,53.288430685241025
538,53.64010573969826
539,47.86006738546683
540,52.74045349784013
541,50.671362646999114
542,53.444739220602
543,48.59337267440173
544,45.746795539146426
545,28.348823876069797
546,27.44249462548501
547,31.87800819315768
548,32.96395397021798
549,53.75266143516099
550,54.423092418168615
551,31.907151939640695
552,31.620293220406488
553,58.63286982173447
554,29.877782236124776
555,53.66104281764306
556,28.313860690596947
557,49.363153685376496
558,29.625789138935218
559,45.25791022995428
560,56.012010028064374
561,58.174370429982424
562,51.48215241200946
563,36.053789462724666
564,54.13302181631763
565,30.536650479938746
566,23.315967688114565
567,52.16048168930216
568,43.13245409016799
569,55.33582213124578
570,52.4550410466742
571,51.28110591636637
572,48.97972209421763
573,32.19863961218621
574,54.048881691981364
575,53.71837659346451
576,53.610840445099186
577,51.70656748080342
578,30.70749979430113
579,51.81084306363379
580,59.34277858384058
581,32.74972983837197
582,57.53023347075128
583,40.61353121583995
584,55.44210561511025
585,46.98493624641876
586,53.33139172916404
587,59.258172932382685
588,29.848614274582843
589,31.552678544808025
590,54.75259809296479
591,49.50872081394248
592,52.76008528539158
593,53.070693279683326
594,34.44882759571515
595,28.205841868824724
596,54.73080669449184
597,30.42564957558934
598,29.01080249955694
599,33.38032459465497
600,46.30040085431199
601,54.21232109659749
602,50.03910868048301
603,29.985734147344708
604,54.47879128572273
605,31.410722005475442
606,55.66714155863234
607,34.02840105274945
608,50.580297593754366
609,49.70030595733199
610,50.41143007634169
611,34.09838353102002
612,40.223848044993396
613,53.517107293172494
614,27.715951979135355
615,29.768380372228354
616,52.82684135443125
617,30.959697425219094
618,33.24347370612052
619,46.57213971842454
620,53.515101638979296
621,47.43544525977746
622,47.13857701213329
623,54.391682435820705
624,50.508985005794855
625,30.570239876254522
626,51.1858228802998
627,57.80085988619183
628,33.63864771614243
629,53.58822604613981
630,57.46336063167721
631,44.191977128504426
632,55.58505806530548
633,28.01113766696532
634,53.30598123853099
635,31.688355765441305
636,52.6311573139539
637,33.915850025282246
638,46.62144278843185
639,54.187735603371706
640,51.42527835894251
641,54.1400525980039
642,58.37694727186764
643,47.85009765669974
644,33.94200814037697
645,28.988120424074918
646,28.038452372461627
647,53.75116010489431
648,43.03279541750371
649,34.85246224345451
650,57.43845536785492
651,48.54162648270274
652,54.82805888981958
653,49.686441164444766
654,30.45430259406939
655,49.28159929539327
656,56.250861184803156
657,50.800179732575955
658,37.308292514306025
659,32.05489483359986
660,47.511094478402796
661,29.143014181073454
662,30.005473532863274
663,55.07004413264575
664,30.412830719527143
665,30.891310748545543
666,53.72973979432757
667,29.63572421381279
668,54.22119082489748
669,54.335686651034024
670,27.61888129165907
671,58.773081865380625
672,40.36766101364766
673,52.644740907261294
674,56.10744935307767
675,29.39268023652224
676,51.985150201237055
677,31.74665290995254
678,48.55945036255926
679,54.723813055996956
680,56.061104043789044
681,57.28518437072447
682,31.243545687475173
683,46.19536662398724
684,48.559679277550316
685,33.26480248564292
686,38.26923518954315
687,29.480831791400465
688,38.34356412265611
689,29.715634332133508
690,56.53231271225324
691,50.32948686528411
692,53.17561818474014
693,26.83744386555142
694,57.29654506595428
695,33.460873135968676
696,53.90646518187059
697,34.93834692278566
698,53.30040934333695
699,53.58484293241262
700,27.785134148039578
701,57.491249998012876
702,52.07966164804547
703,49.25858841248269
704,57.54467751811118
705,35.37044415326938
706,49.36125371980248
707,36.47552892481493
708,46.47790424075377
709,31.96679864624008
710,49.36876834989268
711,33.62934882235509
712,34.78151061295185
713,50.25303659333772
714,53.99163465729871
715,33.921745617935485
716,55.402336449054204
717,49.96027234286692
718,46.42426664379373
719,53.719841961969756
720,51.86115606726663
721,30.191690492855162
722,30.471274296517066
723,31.474345038280358
724,50.531849766830014
725,59.58478043872999
726,53.721824270741195
727,50.77025209097346
728,46.10980094392141
729,44.94361299078428
730,55.92256705715751
731,52.6166631819341
732,32.84980916072866
733,33.435600577747564
734,56.06436627955963
735,34.14047141038775
736,33.24962234399186
737,50.99728906831992
738,33.309612550418855
739,22.311725132631086
740,46.91661391334067
741,53.96820682623793
742,36.11064374556183
743,36.65188783705817
744,55.509824117496315
745,28.543002689804002
746,28.74538395369963
747,52.597950136114456
748,62.214469606766286
749,45.56204253945562
750,54.07418603952048
751,33.6405597768615
752,54.34967380949824
753,34.32895822357487
754,30.079266917986782
755,34.18901070918651
756,51.89504859112587
757,51.827926491383906
758,38.428450063273395
759,27.541522304973185
760,28.963283279006596
761,27.181312802177775
762,48.70669641881791
763,33.53803627881286
764,57.45209079877677
765,47.86536039595113
766,55.27324317601059
767,30.41524817486204
768,28.734435015254242
769,54.884188922273715
770,56.15644288976976
771,59.90366598050266
772,52.49808602149309
773,53.530279099797546
774,54.45285622173422
775,51.10906886255438
776,55.910670301171066
777,27.32639995409659
778,30.688755896501817
779,29.317114093036395
780,46.949774319878294
781,54.90789078186757
782,40.93198635085368
783,31.197877038194424
784,50.52932126428566
785,37.807053023505155
786,56.161302649419206
787,51.14379004655567
788,41.03142736659508
789,53.506575820350115
790,57.79635888237276
791,51.004349219946405
792,53.53064804658639
793,32.39496563913829
794,50.1178278235298
795,-22.71973766700146
796,58.80041322785853
797,55.942037953636635
798,31.689833411675377
799,52.413079054251774
800,47.22820276916246
801,33.609854646869806
802,56.25821245925278
803,32.83868665285554
804,51.4886174765002
805,34.57732282306547
806,55.640223727630726
807,55.89006018893797
808,44.44224314350155
809,31.944816394281013
810,51.396611491288695
811,54.26972455916783
812,46.21820998843235
813,57.8935890694703
814,49.23390388684413
815,52.17393654770684
816,51.63457618846021
817,59.4629782975275
818,57.3716736983403
819,50.94357815348666
820,51.15397901361817
821,55.74183698127713
822,62.18421336041754
823,49.20015050991802
824,27.53785196138168
825,48.73840120236557
826,51.87891537983853
827,45.21449069703455
828,42.40123129560556
829,32.12149762111001
830,35.24808754644538
831,54.03108971913279
832,48.7448433277962
833,55.488865491706974
834,28.847051491873945
835,46.54635704832346
836,45.40589128866355
837,58.450696059736536
838,57.64792939413721
839,53.10910229545251
840,32.80111853282327
841,30.765315643222447
842,34.440646934939316
843,25.924690905514645
844,50.10315054820182
845,51.4956645632438
846,41.29182248604334
847,44.828305847773535
848,24.894218640294753
849,54.565156955954535
850,31.112993757023116
851,52.714481954965365
852,52.183881085229515
853,32.88049039061338
854,46.434101444173066
855,61.101227854119266
856,51.20061468947825
857,32.62019684613149
858,33.85145377805693
859,32.39865464625664
860,35.19379923628437
861,52.78934882934752
862,53.988393365104955
863,33.03223666917729
864,47.082719360509586
865,49.77349247274963
866,34.09397658374902
867,52.68554809486245
868,54.33177777720019
869,54.3944837747055
870,52.215117984477835
871,53.873764296906714
872,51.26485518640526
873,35.04484604904403
874,32.09317941811555
875,54.42950203660776
876,28.575735601131992
877,52.36098948183375
878,32.52430924578533
879,52.55546367732235
880,30.346913489880354
881,37.28464593317105
882,46.91268742817117
883,31.8394850131829
884,53.675188359202714
885,47.33557167274504
886,55.30348172660053
887,48.09881339302943
888,50.166071323965376
889,36.27346244997539
890,44.28800804868912
891,53.57292792765572
892,34.39305504449539
893,48.457198474173026
894,52.03564818538318
895,33.11273628927949
896,56.01984987452686
897,52.20998937246002
898,54.0389095495873
899,55.94133215539651
900,52.118225569067896
901,34.667212049042874
902,29.9176319854937
903,30.040868268353602
904,38.32787050510701
905,50.83530781709921
906,56.73748436570011
907,33.12380187609303
908,56.19336679035274
909,40.68245813440484
910,52.60183068712473
911,55.38789339093158
912,55.00615062111892
913,31.410027265296666
914,55.82172855018465
915,58.57755267528936
916,48.63542116234193
917,53.956073543747785
918,56.51385426920432
919,56.14230104621234
920,33.56601991555926
921,48.285463329899706
922,33.13635235692866
923,27.14343725303227
924,37.764159239927075
925,29.941881627175267
926,54.39918852343379
927,30.576291892413924
928,51.79937618112893
929,29.604565990132656
930,52.53457652204317
931,50.1440336101364
932,60.831175677021825
933,53.449938437839315
934,51.36234859856536
935,56.49450660674163
936,52.92866716864996
937,47.5613472585692
938,45.84731925337641
939,56.869904032120694
940,51.07341010639818
941,45.889794530043424
942,46.46885258208974
943,50.066752048425656
944,52.30829007135724
945,52.607816436387836
946,30.31489850641622
947,33.294351244532194
948,59.23377373486251
949,32.07115610171248
950,51.38970321716826
951,53.54584977290917
952,57.97366254629116
953,29.105923877372454
954,30.5056978430039
955,36.779504667227215
956,28.702708739875273
957,28.846152429011013
958,55.5287188171293
959,31.099339617276012
960,48.36917574013295
961,29.56526882443489
962,29.13186807373479
963,30.36644296666652
964,55.926921480887835
965,34.42283975033497
966,52.74668037968297
967,33.774956451867794
968,49.64229270517913
969,52.182539134628335
970,47.47923727791611
971,53.35762011365041
972,49.58798907918876
973,58.82482420268742
974,56.78361680133713
975,54.46863838845001
976,25.07270347891783
977,58.81900692717549
978,49.97498182841908
979,53.75464368860168
980,26.894223191583105
981,54.39286968254363
982,28.055545427979297
983,48.86841459347984
984,61.4681703463379
985,48.09451120572956
986,53.285839250285946
987,52.88128669416015
988,58.19667970854549
989,53.987761270466386
990,34.783912242389896
991,31.97591405189514
992,55.59448924365427
993,29.070114201544275
994,43.99587160767208
995,36.55715743995622
996,56.13164761268572
997,53.511912304956596
998,53.40970904696659
999,56.05693332200729
1000,43.64732780811674
1001,55.627702612910916
1002,28.151904589754466
1003,48.90697417426313
1004,32.804589987138
1005,54.587117216070226
1006,57.069512817319286
1007,51.299958409767356
1008,50.7376596098639
1009,56.73714075481304
1010,54.19892967107734
1011,36.44915605534886
1012,51.294951412908716
1013,56.98389065945564
1014,51.08595740342233
1015,53.686262194984536
1016,40.81804976910826
1017,35.073179215500815
1018,58.46542793841664
1019,48.949998475677766
1020,23.861754590971703
1021,57.30274434550297
1022,50.02441107953641
1023,57.48081734095755
1024,33.48442046644056
1025,51.6754924484947
1026,55.38647881261053
1027,51.04790140560957
1028,53.85334458164391
1029,33.47528623348611
1030,51.526580433789405
1031,27.91663087210954
1032,27.447829900657446
1033,56.339803263604345
1034,56.99099913076196
1035,50.04292550142653
1036,32.93479293576588
1037,55.60729035233355
1038,45.82850210358716
1039,34.97521185138603
1040,31.59490697387096
1041,51.807842423463235
1042,57.87568279022681
1043,54.45625802940969
1044,32.996056586404855
1045,49.12913997499423
1046,46.55489642843812
1047,32.956011203189355
1048,53.35236650128016
1049,51.30297254018886
1050,49.25491428777188
1051,32.04047751666904
1052,33.753518884957
1053,51.608723493915576
1054,57.72582068347484
1055,33.048509990316504
1056,31.86643935924961
1057,27.060415312366487
1058,57.167327978480884
1059,46.91277593015701
1060,27.811667466636866
1061,30.463906323833843
1062,30.348153536792033
1063,53.36873805121528
1064,35.55142059302756
1065,48.05987649248379
1066,58.616244028995034
1067,35.85147720774156
1068,47.721157765019434
1069,53.42172743343437
1070,49.34057131095979
1071,51.155854538411276
1072,29.716985551343704
1073,54.311847101984554
1074,50.49222146756673
1075,52.704628113155074
1076,44.68844260039875
1077,54.360692054853985
1078,32.13079378941894
1079,55.50088910755653
1080,57.62471123485627
1081,46.50589915489681
1082,30.834863162008038
1083,35.47483686231877
1084,58.964528147576026
1085,55.07227471555283
1086,51.267165209484475
1087,46.65681353562456
1088,46.9508349718023
1089,52.99709987351338
1090,51.33467447539284
1091,50.33469765184442
1092,49.30125672268004
1093,50.831166570819455
1094,48.025725177717575
1095,31.2108587774639
1096,28.43511348535512
1097,31.2168279941435
1098,29.521951823045583
1099,43.03059667037733
1100,55.166060509522666
1101,59.05582583258645
1102,33.606287761112114
1103,53.07796168758036
1104,54.621625470164105
1105,31.651737529660927
1106,37.92355423822595
1107,47.250513134946104
1108,35.163372963329536
1109,50.357866062348016
1110,49.5553992217315
1111,53.5661490730105
1112,39.114888039412506
1113,52.67935739767764
1114,49.544149574467234
1115,27.826951667913747
1116,56.78013458358066
1117,37.66780325372326
1118,30.69171541795286
1119,54.674061329460855
1120,52.839917589042464
1121,51.63785803832942
1122,45.887855465978156
1123,50.8590214922635
1124,50.716027067252725
1125,30.899731040172917
1126,30.05779230990687
1127,51.50016840350572
1128,53.75403497120232
1129,38.952880625492554
1130,56.981609735728306
1131,53.640242223393614
1132,51.50295214630393
1133,51.866996897618904
1134,49.593190110854934
1135,32.44836262578631
1136,54.54039504665124
1137,50.1321652003303
1138,32.73901216414058
1139,61.98911865194749
1140,56.41245403992464
1141,59.818542133847146
1142,50.045656614120105
1143,31.24770611258958
1144,50.970060332033206
1145,56.49815396793849
1146,33.90224675329512
1147,46.25189197163945
1148,53.34869381898714
1149,30.786300424017607
1150,34.89681202763733
1151,42.095335247543545
1152,51.60488249438306
1153,49.755176305802856
1154,54.08654639773121
1155,56.886125658425975
1156,50.496161091057225
1157,31.338854412810264
1158,56.975139328448876
1159,46.6797784020556
1160,36.91836268615679
1161,55.802066018155614
1162,27.910604883455278
1163,60.73596484795971
1164,49.59703083828006
1165,55.909965171959136
1166,50.92429587567028
1167,31.83885447054768
1168,48.54391753948101
1169,51.845246848854345
1170,59.898467288694526
1171,51.70001193336118
1172,49.7662281721376
1173,51.17926847054483
1174,26.517053831510818
1175,51.60621435976786
1176,43.528468139436185
1177,53.495158913593656
1178,52.434930139670016
1179,48.40105468734795
1180,56.240490438305265
1181,52.45996977647017
1182,48.316077022395476
1183,54.65628982196475
1184,37.69159873054971
1185,48.35979837432499
1186,30.589529772854956
1187,53.98773279304628
1188,57.15607186173565
1189,42.73552418541389
1190,50.376043296878834
1191,51.010208840157226
1192,30.736221757664335
1193,47.13876355560907
1194,30.64134165999412
1195,49.73853986270574
1196,52.225618314947354
1197,59.50223513008725
1198,35.77019676254371
1199,56.46512796439954
1200,52.26842915886383
1201,32.99117262940718
1202,30.273563513525453
1203,48.80912494311618
1204,27.293994322789043
1205,30.696050368060554
1206,48.777000292204804
1207,47.84392881346947
1208,33.53238167303812
1209,56.148560102289295
1210,46.477693492332776
1211,53.3132968180911
1212,45.78497567074045
1213,32.36145805469723
1214,51.27653540188321
1215,34.43998942816791
1216,53.0816997988125
1217,52.22133035134503
1218,25.92510257661371
1219,27.99288170601288
1220,53.08432735468491
1221,49.242316391095876
1222,46.21723269049543
1223,34.881883905761555
1224,44.42993424612825
1225,44.09053460238741
1226,28.844624791619186
1227,50.47254248017369
1228,49.352472794992366
1229,33.13776011899643
1230,30.873920291988934
1231,54.99326167064069
1232,24.526387672989514
1233,55.2522457506809
1234,32.828970296990825
1235,54.06530121841511
1236,52.46923723386132
1237,48.12035622238247
1238,56.869161048983884
1239,52.50250180850106
1240,55.22030240808612
1241,28.134847941242686
1242,48.51906042158298
1243,26.759729033370807
1244,33.27141421463256
1245,55.19003573912402
1246,45.23925559901809
1247,51.939935435223425
1248,38.83495913226614
1249,52.84858216190466
1250,32.41435107925529
1251,27.8829177660321
1252,53.42177221055588
1253,24.5316550614483
1254,53.10203440315261
1255,35.369212972318536
1256,52.02627602465937
1257,54.01322436403731
1258,49.224049282149245
1259,55.045057617514416
1260,53.038226707484455
1261,47.48256319508209
1262,51.26007425599108
1263,26.01977090666785
1264,29.774721054626845
1265,27.149765965285887
1266,56.714810165921
1267,31.746893833757706
1268,25.324091767623568
1269,57.89777025647277
1270,53.82468845204039
1271,30.076774609598637
1272,31.392515534770954
1273,57.04481824918367
1274,51.23926792224778
1275,36.293471926120354
1276,55.19022642283348
1277,48.19693592598212
1278,52.34451753946526
1279,39.641108546671866
1280,51.35506633757521
1281,53.4008674882207
1282,55.501832546041065
1283,47.51831182262258
1284,34.81798964720634
1285,28.795621789993866
1286,34.21737429353394
1287,51.89027995018425
1288,57.152235920506925
1289,51.65377846399035
1290,53.262653418562756
1291,36.46009490990195
1292,50.311484521444214
1293,55.8546646099788
1294,36.531184858569034
1295,33.88666921436807
1296,44.63285015546716
1297,50.78163265957715
1298,35.26433442647631
1299,49.893139244360604
1300,50.1533555647782
1301,33.84273831478848
1302,48.11129850149773
1303,32.93976713691126
1304,54.68712124953077
1305,50.29416573498619
1306,53.596870252651016
1307,54.64042608441637
1308,53.164947809768876
1309,55.03039823542439
1310,49.486229551064035
1311,54.2712551857083
1312,30.050978054658714
1313,50.73946644718949
1314,33.26944876304754
1315,46.53357579592078
1316,49.22081439348246
1317,32.6367414583144
1318,45.47641000610157
1319,47.24618445411033
1320,54.26816463776044
1321,30.661434604728527
1322,43.07447929007315
1323,54.77491877629117
1324,54.0470522065691
1325,57.942557174478424
1326,29.63057296587079
1327,56.40119367453652
1328,30.15492919028129
1329,33.247142790082926
1330,47.1821849846193
1331,49.2628928908954
1332,51.413370998347204
1333,52.73406562482031
1334,38.45915998932315
1335,30.285406114152657
1336,45.87898166605961
1337,57.72878985072684
1338,32.695431505880954
1339,57.57272015613861
1340,31.44325327091186
1341,31.834894925596686
1342,58.08918142044587
1343,55.58325720743394
1344,54.67041552041539
1345,53.81475611278232
1346,53.57575890182227
1347,33.988163244738395
1348,52.79588030957878
1349,30.291337063491664
1350,53.11322007530824
1351,50.21564219208185
1352,23.57135947874412
1353,47.63238644541653
1354,52.853756550073385
1355,45.22749712315846
1356,34.769954316228734
1357,30.943686967300042
1358,31.824852461540843
1359,59.799083096799464
1360,59.05244113899616
1361,25.304176257769853
